propension_12m,PC1,PC2,PC3
0,-0.5492076958288843,2.153722706083354,0.5474709290806684
1,0.8257381744560476,-0.9986645667843141,0.46977339333761814
0,2.333888567872525,-1.3278549495322662,-1.6541993126540167
0,-0.4380255472144846,2.07808990484295,0.333128338191834
0,-1.73888974369872,-0.8961150215055576,0.36196264897748553
1,-0.7967752814988923,-0.7443803099722666,0.7041330044894446
1,1.1063916249369037,1.9706783106685775,-0.06324766985495037
0,0.5887219364792271,-1.6723579770991357,-4.197934132366436
0,0.4264546797418893,2.2145480755878313,-0.2073185989594635
1,-0.4439761984605962,1.2742463145290963,-4.264236178538137
0,-3.3320395988953617,-1.5859683281127186,-3.237429275259048
0,-1.9128620530853475,-0.7436196885845856,0.4957262576779383
0,-3.7479950395068347,-0.8664084002904078,1.1124706271568043
0,1.4607676579269029,-1.0097215264048176,0.3395874751315735
0,-1.239469427043399,-0.751079443392697,0.9538805560830327
1,1.5954122044442272,-0.9942378623906843,0.2899957338622967
0,1.702660602415225,1.9993732096700425,-0.09246126027523748
0,1.0904951550042616,-1.0523016024436833,0.4759647636220847
0,-0.09952289413257817,-0.7040726629602014,0.6377256081171999
1,-0.9200554705700087,2.1785115754382263,0.3198871651047064
1,1.4169077825711653,-0.9263468931573472,0.5291341953857696
1,-0.7539852347580361,-0.6901008065851882,0.4496970121546833
0,-1.496996799210398,2.1129797145693026,-0.07008608642932544
1,-1.699648908214533,-0.9570779138656703,0.7079934284019002
1,1.787180285493807,-0.8837668171184816,0.39275690689525833
1,1.4658670272901062,-1.0533443010303192,0.25101308266313505
0,0.28772724526351984,-1.1888263611539824,0.6849408187693071
0,-1.8060421235020547,-0.9887349283914,1.092871524363602
1,-4.374076590303777,2.80759957704576,1.2820096305470274
0,-3.8177337375377913,-0.14957476400643577,1.610457163629636
0,-2.576850667243772,-0.7367073561587573,1.23904826312976
1,1.5954122044442272,-0.9942378623906843,0.2899957338622967
1,-1.8678365590098085,2.1986267768435734,0.0494907417066041
0,-0.095280619558014,-1.3946192666323283,-1.336036134922806
1,-2.8701694150581143,-0.7305640111284234,1.1566804356941742
0,1.6963956143322205,-0.9826251143800847,0.25280192791033906
0,-0.45448927402389566,-0.8166628699561738,0.8555403113142874
1,1.2588008381509168,-1.032947022426017,0.41397508703548863
1,1.4379036218670107,2.0530102453294115,-0.09865263055970395
1,-0.5800129253714088,-0.84259613950616,0.31593340345423054
